Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2005,Toyota,Tundra,Pickup truck: Standard,4,6,A5,X,14.3,11.4,13,22,299,n/a,n/a
2005,Toyota,Tundra,Pickup truck: Standard,4.7,8,A5,X,16.9,13.8,15.5,18,357,n/a,n/a
2005,Toyota,Tundra 4X4,Pickup truck: Standard,4.7,8,A5,X,17.4,14.4,16.1,18,370,n/a,n/a
2005,Volkswagen,Golf TDI Diesel,Compact,1.9,4,AS5,D,8.5,6,7.4,38,200,n/a,n/a
2005,Volkswagen,Golf TDI Diesel,Compact,1.9,4,M5,D,7.4,5.6,6.6,43,178,n/a,n/a
2005,Volkswagen,Golf,Compact,2,4,A4,X,11,8.6,9.9,29,228,n/a,n/a
2005,Volkswagen,Golf,Compact,2,4,M5,X,11.2,8.5,10,28,230,n/a,n/a
2005,Volkswagen,GTI,Compact,1.8,4,AS5,Z,12.2,8.8,10.7,26,246,n/a,n/a
2005,Volkswagen,GTI,Compact,1.8,4,M5,Z,11.2,8.2,9.8,29,225,n/a,n/a
2005,Volkswagen,GTI,Compact,2.8,6,M6,Z,12.5,8.7,10.8,26,248,n/a,n/a
2005,Volkswagen,Jetta,Compact,1.8,4,AS5,Z,12.2,8.8,10.7,26,246,n/a,n/a
2005,Volkswagen,Jetta,Compact,1.8,4,M5,Z,11.3,8.2,9.9,29,228,n/a,n/a
2005,Volkswagen,Jetta TDI Diesel,Compact,1.9,4,AS5,D,8.5,6,7.4,38,200,n/a,n/a
2005,Volkswagen,Jetta TDI Diesel,Compact,1.9,4,M5,D,7.4,5.6,6.6,43,178,n/a,n/a
2005,Volkswagen,Jetta,Compact,2,4,A4,X,11,8.6,9.9,29,228,n/a,n/a
2005,Volkswagen,Jetta,Compact,2,4,M5,X,11.2,8.5,10,28,230,n/a,n/a
2005,Volkswagen,Jetta,Compact,2.8,6,M6,Z,12.5,8.7,10.8,26,248,n/a,n/a
2005,Volkswagen,Jetta Wagon,Station wagon: Small,1.8,4,AS5,Z,12.2,8.8,10.7,26,246,n/a,n/a
2005,Volkswagen,Jetta Wagon,Station wagon: Small,1.8,4,M5,Z,11.3,8.2,9.9,29,228,n/a,n/a
2005,Volkswagen,Jetta Wagon TDI Diesel,Station wagon: Small,1.9,4,AS5,D,8.5,6,7.4,38,200,n/a,n/a
2005,Volkswagen,Jetta Wagon TDI Diesel,Station wagon: Small,1.9,4,M5,D,7.7,5.6,6.7,42,181,n/a,n/a
2005,Volkswagen,Jetta Wagon,Station wagon: Small,2,4,A4,X,11.7,8.8,10.4,27,239,n/a,n/a
2005,Volkswagen,Jetta Wagon,Station wagon: Small,2,4,M5,X,11.2,8.5,10,28,230,n/a,n/a
2005,Volkswagen,New Beetle,Subcompact,1.8,4,AS6,Z,12,8.5,10.4,27,239,n/a,n/a
2005,Volkswagen,New Beetle,Subcompact,1.8,4,M5,Z,11,8.5,9.8,29,225,n/a,n/a
2005,Volkswagen,New Beetle TDI Diesel,Subcompact,1.9,4,AS6,D,7.7,6.3,7,40,189,n/a,n/a
2005,Volkswagen,New Beetle TDI Diesel,Subcompact,1.9,4,M5,D,7.4,5.6,6.6,43,178,n/a,n/a
2005,Volkswagen,New Beetle,Subcompact,2,4,AS6,X,12.1,8.2,10.4,27,239,n/a,n/a
2005,Volkswagen,New Beetle,Subcompact,2,4,M5,X,11.2,8.5,10,28,230,n/a,n/a
2005,Volkswagen,New Beetle Convertible,Minicompact,1.8,4,AS6,Z,12.2,8.6,10.6,27,244,n/a,n/a
2005,Volkswagen,New Beetle Convertible,Minicompact,1.8,4,M5,Z,11,8.6,9.9,29,228,n/a,n/a
2005,Volkswagen,New Beetle Convertible,Minicompact,2,4,AS6,X,12.5,8.3,10.6,27,244,n/a,n/a
2005,Volkswagen,New Beetle Convertible,Minicompact,2,4,M5,X,11.2,8.5,10,28,230,n/a,n/a
2005,Volkswagen,Passat,Mid-size,1.8,4,AS5,Z,12.5,8.5,10.7,26,246,n/a,n/a
2005,Volkswagen,Passat,Mid-size,1.8,4,M5,Z,12.1,8.3,10.4,27,239,n/a,n/a
2005,Volkswagen,Passat TDI Diesel,Mid-size,2,4,AS5,D,10,6.8,8.6,33,232,n/a,n/a
2005,Volkswagen,Passat,Mid-size,2.8,6,AS5,Z,14.4,9.8,12.3,23,283,n/a,n/a
2005,Volkswagen,Passat,Mid-size,2.8,6,M5,Z,13.4,9.1,11.5,25,265,n/a,n/a
2005,Volkswagen,Passat 4MOTION,Mid-size,1.8,4,AS5,Z,13.2,8.9,11.3,25,260,n/a,n/a
2005,Volkswagen,Passat 4MOTION,Mid-size,1.8,4,M5,Z,12.5,8.5,10.7,26,246,n/a,n/a
2005,Volkswagen,Passat 4MOTION,Mid-size,2.8,6,AS5,Z,14.3,9.8,12.3,23,283,n/a,n/a
2005,Volkswagen,Passat Wagon,Station wagon: Mid-size,1.8,4,AS5,Z,12.5,8.5,10.7,26,246,n/a,n/a
2005,Volkswagen,Passat Wagon,Station wagon: Mid-size,1.8,4,M5,Z,12.1,8.3,10.4,27,239,n/a,n/a
2005,Volkswagen,Passat Wagon TDI Diesel,Station wagon: Mid-size,2,4,AS5,D,10,6.8,8.6,33,232,n/a,n/a
2005,Volkswagen,Passat Wagon,Station wagon: Mid-size,2.8,6,AS5,Z,14.4,9.8,12.3,23,283,n/a,n/a
2005,Volkswagen,Passat Wagon,Station wagon: Mid-size,2.8,6,M5,Z,13.4,9.1,11.5,25,265,n/a,n/a
2005,Volkswagen,Passat 4MOTION Wagon,Station wagon: Mid-size,1.8,4,AS5,Z,13.2,8.9,11.3,25,260,n/a,n/a
2005,Volkswagen,Passat 4MOTION Wagon,Station wagon: Mid-size,1.8,4,M5,Z,12.5,8.5,10.7,26,246,n/a,n/a
2005,Volkswagen,Passat 4MOTION Wagon,Station wagon: Mid-size,2.8,6,AS5,Z,14.3,9.8,12.3,23,283,n/a,n/a
2005,Volkswagen,Phaeton,Full-size,4.2,8,AS6,Z,16.7,11.4,14.3,20,329,n/a,n/a
2005,Volkswagen,Phaeton,Full-size,6,12,AS5,Z,21.2,13.5,17.7,16,407,n/a,n/a
2005,Volkswagen,Touareg,Sport utility vehicle,3.2,6,AS6,Z,16.3,12.1,14.4,20,331,n/a,n/a
2005,Volkswagen,Touareg,Sport utility vehicle,4.2,8,AS6,Z,19.1,13.8,16.8,17,386,n/a,n/a
2005,Volkswagen,Touareg TDI Diesel,Sport utility vehicle,5,10,AS6,D,15.4,10.9,13.4,21,362,n/a,n/a
2005,Volvo,S40,Compact,2.4,5,AS5,Z,12.2,8.7,10.6,27,244,n/a,n/a
2005,Volvo,S40,Compact,2.4,5,M5,Z,12.3,8.8,10.7,26,246,n/a,n/a
2005,Volvo,S40 2.5T Turbo,Compact,2.5,5,AS5,Z,12.6,8.7,10.8,26,248,n/a,n/a
2005,Volvo,S40 2.5T Turbo,Compact,2.5,5,M6,Z,12.2,8.2,10.4,27,239,n/a,n/a
2005,Volvo,S40 2.5T AWD Turbo,Compact,2.5,5,AS5,Z,13.3,9.5,11.6,24,267,n/a,n/a
2005,Volvo,S40 2.5T AWD Turbo,Compact,2.5,5,M6,Z,13.6,9.5,11.8,24,271,n/a,n/a
2005,Volvo,S60,Compact,2.4,5,A5,Z,12.6,8.9,10.9,26,251,n/a,n/a
2005,Volvo,S60,Compact,2.4,5,M5,Z,12.3,8.8,10.7,26,246,n/a,n/a
2005,Volvo,S60 2.4T Turbo,Compact,2.4,5,AS5,Z,13,8.9,11.2,25,258,n/a,n/a
2005,Volvo,S60 2.4T Turbo,Compact,2.4,5,M6,Z,12.9,9.3,11.2,25,258,n/a,n/a
2005,Volvo,S60 2.5T Turbo,Compact,2.5,5,A5,Z,12.6,8.7,10.8,26,248,n/a,n/a
2005,Volvo,S60 2.5T AWD Turbo,Compact,2.5,5,AS5,Z,13.8,9.8,12,24,276,n/a,n/a
2005,Volvo,S60 R AWD Turbo,Compact,2.5,5,AS5,Z,14.8,10.5,12.9,22,297,n/a,n/a
2005,Volvo,S60 R AWD Turbo,Compact,2.5,5,M6,Z,14.5,10.4,12.6,22,290,n/a,n/a
2005,Volvo,S80 2.5T Turbo,Mid-size,2.5,5,A5,Z,12.8,8.7,10.9,26,251,n/a,n/a
2005,Volvo,S80 T6 Turbo,Mid-size,2.9,6,AS4,Z,14.5,9.7,12.3,23,283,n/a,n/a
2005,Volvo,S80 2.5T AWD Turbo,Mid-size,2.5,5,A5,Z,13.8,9.8,12,24,276,n/a,n/a
2005,Volvo,V50,Station wagon: Small,2.4,5,AS5,Z,12.2,8.7,10.6,27,244,n/a,n/a
2005,Volvo,V50,Station wagon: Small,2.4,5,M5,Z,12.3,8.8,10.7,26,246,n/a,n/a
2005,Volvo,V50 2.5T Turbo,Station wagon: Small,2.5,5,AS5,Z,12.6,8.7,10.8,26,248,n/a,n/a
2005,Volvo,V50 2.5T Turbo,Station wagon: Small,2.5,5,M6,Z,12.2,8.2,10.4,27,239,n/a,n/a
2005,Volvo,V50 2.5T AWD Turbo,Station wagon: Small,2.5,5,AS5,Z,13.8,9.8,12,24,276,n/a,n/a
2005,Volvo,V50 2.5T AWD Turbo,Station wagon: Small,2.5,5,M6,Z,13.6,9.5,11.8,24,271,n/a,n/a
2005,Volvo,V70,Station wagon: Mid-size,2.4,5,A5,Z,12.8,9.1,11.1,25,255,n/a,n/a
2005,Volvo,V70,Station wagon: Mid-size,2.4,5,M5,Z,12.3,8.8,10.7,26,246,n/a,n/a
2005,Volvo,V70 2.4T Turbo,Station wagon: Mid-size,2.4,5,AS5,Z,13.6,9.8,11.9,24,274,n/a,n/a
2005,Volvo,V70 2.4T Turbo,Station wagon: Mid-size,2.4,5,M6,Z,13.5,9.7,11.8,24,271,n/a,n/a
2005,Volvo,V70 2.5T Turbo,Station wagon: Mid-size,2.5,5,AS5,Z,12.8,8.7,10.9,26,251,n/a,n/a
2005,Volvo,V70 2.5T AWD Turbo,Station wagon: Mid-size,2.5,5,AS5,Z,13.8,9.8,12,24,276,n/a,n/a
2005,Volvo,V70 R AWD Turbo,Station wagon: Mid-size,2.5,5,AS5,Z,14.8,10.5,12.9,22,297,n/a,n/a
2005,Volvo,V70 R AWD Turbo,Station wagon: Mid-size,2.5,5,M6,Z,14.5,10.4,12.6,22,290,n/a,n/a
2005,Volvo,XC70 AWD Turbo,Sport utility vehicle,2.5,5,AS5,Z,14.5,10.5,12.7,22,292,n/a,n/a
2005,Volvo,XC90 2.5T Turbo,Sport utility vehicle,2.5,5,AS5,Z,14.9,11.2,13.2,21,304,n/a,n/a
2005,Volvo,XC90 2.5T AWD Turbo,Sport utility vehicle,2.5,5,AS5,Z,15.5,11.7,13.8,20,317,n/a,n/a
2005,Volvo,XC90 T6 AWD Turbo,Sport utility vehicle,2.9,6,AS4,Z,17.3,12.5,15.1,19,347,n/a,n/a
2006,Acura,CSX,Compact,2,4,AS5,X,10.9,7.8,9.5,30,219,n/a,n/a
2006,Acura,CSX,Compact,2,4,M5,X,10,7.6,8.9,32,205,n/a,n/a
2006,Acura,MDX 4X4,Sport utility vehicle,3.5,6,A5,Z,15.9,11.1,13.7,21,315,n/a,n/a
2006,Acura,RL,Mid-size,3.5,6,AS5,Z,14.5,9.9,12.4,23,285,n/a,n/a
2006,Acura,RSX,Subcompact,2,4,AS5,X,10.6,7.6,9.3,30,214,n/a,n/a
2006,Acura,RSX,Subcompact,2,4,M5,X,9.9,7.6,8.9,32,205,n/a,n/a
2006,Acura,RSX,Subcompact,2,4,M6,Z,11.8,8.3,10.2,28,235,n/a,n/a
2006,Acura,TL,Mid-size,3.2,6,AS5,Z,13.3,8.9,11.3,25,260,n/a,n/a
2006,Acura,TL,Mid-size,3.2,6,M6,Z,13.3,8.9,11.3,25,260,n/a,n/a
2006,Acura,TSX,Compact,2.4,4,AS5,Z,11.9,8.3,10.3,27,237,n/a,n/a
2006,Acura,TSX,Compact,2.4,4,M6,Z,12.2,8.6,10.6,27,244,n/a,n/a
2006,Audi,A3,Station wagon: Small,2,4,AS6,Z,10.8,8.2,9.6,29,221,n/a,n/a
2006,Audi,A3,Station wagon: Small,2,4,M6,Z,11.4,8.2,10,28,230,n/a,n/a
2006,Audi,A4,Compact,2,4,AV,Z,11.2,8,9.7,29,223,n/a,n/a
2006,Audi,A4,Compact,2,4,M6,Z,11.5,7.4,9.7,29,223,n/a,n/a
2006,Audi,A4 quattro,Compact,2,4,AS6,Z,12.2,8.6,10.6,27,244,n/a,n/a
2006,Audi,A4 quattro,Compact,2,4,M6,Z,12,8.3,10.4,27,239,n/a,n/a
2006,Audi,A4 quattro,Compact,3.1,6,AS6,Z,13.8,9.6,11.9,24,274,n/a,n/a
2006,Audi,A4 Cabriolet quattro,Subcompact,3,6,AS5,Z,14.8,10.2,12.7,22,292,n/a,n/a
2006,Audi,A4 Avant quattro,Station wagon: Small,2,4,AS6,Z,12.2,8.6,10.6,27,244,n/a,n/a
2006,Audi,A4 Avant quattro,Station wagon: Small,2,4,M6,Z,12,8.3,10.4,27,239,n/a,n/a
2006,Audi,A4 Avant quattro,Station wagon: Small,3.1,6,AS6,Z,13.8,9.6,11.9,24,274,n/a,n/a
2006,Audi,A6 quattro,Mid-size,3.1,6,AS6,Z,13.8,9.6,11.9,24,274,n/a,n/a
2006,Audi,A6 quattro,Mid-size,4.2,8,AS6,Z,15.2,11,13.3,21,306,n/a,n/a
2006,Audi,A6 Avant quattro,Station wagon: Mid-size,3.1,6,AS6,Z,14.5,9.7,12.3,23,283,n/a,n/a
2006,Audi,A8,Mid-size,4.2,8,AS6,Z,15,10.5,13,22,299,n/a,n/a
2006,Audi,A8L,Full-size,4.2,8,AS6,Z,15,10.5,13,22,299,n/a,n/a
2006,Audi,A8L,Full-size,6,12,AS6,Z,17.8,12.3,15.3,18,352,n/a,n/a
2006,Audi,S4,Compact,4.2,8,AS6,Z,17,11.1,14.3,20,329,n/a,n/a
2006,Audi,S4,Compact,4.2,8,M6,Z,17.6,12,15.1,19,347,n/a,n/a
2006,Audi,S4 Cabriolet,Subcompact,4.2,8,AS6,Z,17.2,11.4,14.6,19,336,n/a,n/a
2006,Audi,S4 Cabriolet,Subcompact,4.2,8,M6,Z,17.6,12,15.1,19,347,n/a,n/a
2006,Audi,S4 Avant,Station wagon: Small,4.2,8,AS6,Z,17,11.1,14.3,20,329,n/a,n/a
2006,Audi,S4 Avant,Station wagon: Small,4.2,8,M6,Z,17.6,12,15.1,19,347,n/a,n/a
2006,Audi,TT Coupe quattro,Minicompact,1.8,4,M6,Z,13.2,9,11.3,25,260,n/a,n/a
2006,Audi,TT Coupe quattro,Minicompact,3.2,6,AS6,Z,13.8,9.8,12,24,276,n/a,n/a
2006,Audi,TT Roadster quattro,Two-seater,1.8,4,M6,Z,13.2,9,11.3,25,260,n/a,n/a
2006,Audi,TT Roadster quattro,Two-seater,3.2,6,AS6,Z,14.2,10.1,12.3,23,283,n/a,n/a
2006,Bentley,Arnage,Mid-size,6.7,8,A4,Z,25.1,17.4,21.6,13,497,n/a,n/a
2006,Bentley,Arnage LWB,Full-size,6.7,8,A4,Z,25.1,17.4,21.6,13,497,n/a,n/a
2006,Bentley,Continental Flying Spur,Mid-size,6,12,AS6,Z,23.3,14.2,19.2,15,442,n/a,n/a
2006,Bentley,Continental GT,Compact,6,12,AS6,Z,22.4,13.6,18.5,15,426,n/a,n/a
2006,BMW,323i,Compact,2.5,6,A6,Z,12.7,8,10.6,27,244,n/a,n/a
2006,BMW,323i,Compact,2.5,6,M6,Z,12.6,8.2,10.6,27,244,n/a,n/a
2006,BMW,325Ci,Subcompact,3,6,A6,Z,13.8,9.5,11.9,24,274,n/a,n/a
2006,BMW,325Ci,Subcompact,3,6,M6,Z,13.1,8.7,11.1,25,255,n/a,n/a
2006,BMW,325Ci Convertible,Minicompact,2.5,6,A5,Z,14.3,9.7,12.2,23,281,n/a,n/a
2006,BMW,325Ci Convertible,Minicompact,2.5,6,M5,Z,14.2,9.5,12.1,23,278,n/a,n/a
2006,BMW,325i,Compact,3,6,A6,Z,12.8,8.6,10.9,26,251,n/a,n/a
2006,BMW,325i,Compact,3,6,M6,Z,12.9,8.2,10.8,26,248,n/a,n/a
2006,BMW,325xi,Compact,3,6,A6,Z,13.3,9.3,11.5,25,265,n/a,n/a
2006,BMW,325xi,Compact,3,6,M6,Z,13.5,9,11.5,25,265,n/a,n/a
2006,BMW,325xi Sport Wagon,Station wagon: Small,3,6,A6,Z,13.2,9.4,11.5,25,265,n/a,n/a
2006,BMW,325xi Sport Wagon,Station wagon: Small,3,6,M6,Z,13.6,9.3,11.7,24,269,n/a,n/a
2006,BMW,330Ci,Subcompact,3,6,A6,Z,13.8,9.5,11.9,24,274,n/a,n/a
2006,BMW,330Ci,Subcompact,3,6,M6,Z,13,8.5,10.9,26,251,n/a,n/a
2006,BMW,330Ci Convertible,Minicompact,3,6,A6,Z,14.4,10.1,12.4,23,285,n/a,n/a
2006,BMW,330Ci Convertible,Minicompact,3,6,M6,Z,13.6,9,11.6,24,267,n/a,n/a
2006,BMW,330i,Compact,3,6,A6,Z,12.9,8.7,11,26,253,n/a,n/a
2006,BMW,330i,Compact,3,6,M6,Z,12.9,8.5,10.9,26,251,n/a,n/a
2006,BMW,330xi,Compact,3,6,A6,Z,13.2,9.4,11.5,25,265,n/a,n/a
2006,BMW,330xi,Compact,3,6,M6,Z,13.5,9,11.5,25,265,n/a,n/a
2006,BMW,525i,Mid-size,3,6,A6,Z,12.9,8.7,11,26,253,n/a,n/a
2006,BMW,525i,Mid-size,3,6,M6,Z,12.9,8.5,10.9,26,251,n/a,n/a
2006,BMW,525xi,Mid-size,3,6,A6,Z,13.2,9.4,11.5,25,265,n/a,n/a
2006,BMW,525xi,Mid-size,3,6,M6,Z,13.5,9,11.5,25,265,n/a,n/a
2006,BMW,530i,Mid-size,3,6,A6,Z,12.9,8.7,11,26,253,n/a,n/a
2006,BMW,530i,Mid-size,3,6,M6,Z,12.9,8.5,10.9,26,251,n/a,n/a
2006,BMW,530xi,Mid-size,3,6,A6,Z,13.2,9.4,11.5,25,265,n/a,n/a
2006,BMW,530xi,Mid-size,3,6,M6,Z,13.6,9.3,11.7,24,269,n/a,n/a
2006,BMW,530xi Sport Wagon,Station wagon: Mid-size,3,6,A6,Z,13.2,9.4,11.5,25,265,n/a,n/a
2006,BMW,530xi Sport Wagon,Station wagon: Mid-size,3,6,M6,Z,13.6,9.3,11.7,24,269,n/a,n/a
2006,BMW,550i,Mid-size,4.8,8,A6,Z,14.8,9.8,12.6,22,290,n/a,n/a
2006,BMW,550i,Mid-size,4.8,8,AM6,Z,16.5,11.4,14.2,20,327,n/a,n/a
2006,BMW,550i,Mid-size,4.8,8,M6,Z,16.5,11,14,20,322,n/a,n/a
2006,BMW,650Ci,Subcompact,4.8,8,A6,Z,14.8,9.8,12.6,22,290,n/a,n/a
2006,BMW,650Ci,Subcompact,4.8,8,AM6,Z,16.5,11.4,14.2,20,327,n/a,n/a
2006,BMW,650Ci,Subcompact,4.8,8,M6,Z,16.5,11,14,20,322,n/a,n/a
2006,BMW,650Ci Convertible,Subcompact,4.8,8,A6,Z,15.4,10.3,13.1,22,301,n/a,n/a
2006,BMW,650Ci Convertible,Subcompact,4.8,8,AM6,Z,17.4,11.8,14.9,19,343,n/a,n/a
2006,BMW,650Ci Convertible,Subcompact,4.8,8,M6,Z,18,11.8,15.2,19,350,n/a,n/a
2006,BMW,750i,Full-size,4.8,8,A6,Z,15.4,10.3,13.1,22,301,n/a,n/a
2006,BMW,750Li,Full-size,4.8,8,A6,Z,15.4,10.3,13.1,22,301,n/a,n/a
2006,BMW,760i,Full-size,6,12,A6,Z,17.6,11.2,14.7,19,338,n/a,n/a
2006,BMW,760Li,Full-size,6,12,A6,Z,17.6,11.2,14.7,19,338,n/a,n/a
2006,BMW,M3,Subcompact,3.2,6,AM6,Z,14.9,10.4,12.9,22,297,n/a,n/a
2006,BMW,M3,Subcompact,3.2,6,M6,Z,16.2,10.6,13.7,21,315,n/a,n/a
2006,BMW,M3 Convertible,Minicompact,3.2,6,AM6,Z,15.4,11.2,13.5,21,311,n/a,n/a
2006,BMW,M3 Convertible,Minicompact,3.2,6,M6,Z,16.6,11.1,14.1,20,324,n/a,n/a
2006,BMW,M5,Mid-size,5,10,AM7,Z,20,12.9,16.8,17,386,n/a,n/a
2006,BMW,X3,Sport utility vehicle,2.5,6,A5,Z,15.7,10.9,13.5,21,311,n/a,n/a
2006,BMW,X3,Sport utility vehicle,2.5,6,M6,Z,15.2,10.5,13.1,22,301,n/a,n/a
2006,BMW,X3,Sport utility vehicle,3,6,A5,Z,16.5,11,14,20,322,n/a,n/a
2006,BMW,X3,Sport utility vehicle,3,6,M6,Z,15.4,10.4,13.2,21,304,n/a,n/a
2006,BMW,X5,Sport utility vehicle,3,6,A6,Z,16.6,12.2,14.6,19,336,n/a,n/a
2006,BMW,X5,Sport utility vehicle,3,6,M6,Z,17.7,11.9,15.1,19,347,n/a,n/a
2006,BMW,X5,Sport utility vehicle,4.4,8,A6,Z,16.5,11.7,14.3,20,329,n/a,n/a
2006,BMW,X5 4.8is,Sport utility vehicle,4.8,8,A6,Z,16.4,11.9,14.4,20,331,n/a,n/a
2006,Buick,Allure,Mid-size,3.6,6,A4,X,13.9,9.5,11.9,24,274,n/a,n/a
2006,Buick,Allure,Mid-size,3.8,6,A4,X,13.7,8.7,11.5,25,265,n/a,n/a
2006,Buick,Lucerne,Full-size,3.8,6,A4,X,13.7,8.7,11.5,25,265,n/a,n/a
2006,Buick,Lucerne,Full-size,4.6,8,A4,X,15.4,10.3,13.1,22,301,n/a,n/a
2006,Buick,Rainier AWD,Sport utility vehicle,4.2,6,A4,X,17.6,12.9,15.5,18,357,n/a,n/a
2006,Buick,Rainier AWD,Sport utility vehicle,5.3,8,A4,X,17.1,12,14.8,19,340,n/a,n/a
2006,Buick,Rendezvous,Sport utility vehicle,3.5,6,A4,X,14.2,10.1,12.3,23,283,n/a,n/a
2006,Buick,Rendezvous,Sport utility vehicle,3.6,6,A4,X,14.5,10.1,12.5,23,288,n/a,n/a
2006,Buick,Rendezvous AWD,Sport utility vehicle,3.5,6,A4,X,15,11,13.2,21,304,n/a,n/a
2006,Buick,Rendezvous AWD,Sport utility vehicle,3.6,6,A4,X,14.5,10.1,12.5,23,288,n/a,n/a
2006,Buick,Terraza,Minivan,3.5,6,A4,X,14.5,10.3,12.6,22,290,n/a,n/a
2006,Buick,Terraza,Minivan,3.9,6,A4,X,14.7,10.1,12.6,22,290,n/a,n/a
2006,Buick,Terraza AWD,Minivan,3.5,6,A4,X,15.4,11.2,13.5,21,311,n/a,n/a
2006,Cadillac,CTS,Mid-size,2.8,6,AS5,X,14.7,9.6,12.4,23,285,n/a,n/a
2006,Cadillac,CTS,Mid-size,2.8,6,M6,X,15.2,9.5,12.6,22,290,n/a,n/a
2006,Cadillac,CTS,Mid-size,3.6,6,AS5,X,14.7,10.2,12.7,22,292,n/a,n/a
2006,Cadillac,CTS,Mid-size,3.6,6,M6,X,15.7,9.7,13,22,299,n/a,n/a
2006,Cadillac,CTS,Mid-size,6,8,M6,Z,17.1,10.9,14.3,20,329,n/a,n/a
2006,Cadillac,DTS,Full-size,4.6,8,A4,X,15.4,10.3,13.1,22,301,n/a,n/a
2006,Cadillac,Escalade AWD,Sport utility vehicle,6,8,A4,Z,19.1,14.6,17.1,17,393,n/a,n/a
2006,Cadillac,Escalade ESV AWD,Sport utility vehicle,6,8,A4,Z,19.1,14.6,17.1,17,393,n/a,n/a
2006,Cadillac,Escalade EXT AWD,Pickup truck: Standard,6,8,A4,Z,19.1,14.6,17.1,17,393,n/a,n/a
2006,Cadillac,SRX,Sport utility vehicle,3.6,6,AS5,X,16.2,10.7,13.7,21,315,n/a,n/a
2006,Cadillac,SRX,Sport utility vehicle,4.6,8,AS5,Z,17.9,10.7,14.7,19,338,n/a,n/a
2006,Cadillac,SRX AWD,Sport utility vehicle,3.6,6,AS5,X,16.9,11.4,14.4,20,331,n/a,n/a
2006,Cadillac,SRX AWD,Sport utility vehicle,4.6,8,AS5,Z,17.9,11.2,14.9,19,343,n/a,n/a
2006,Cadillac,STS,Mid-size,3.6,6,AS5,X,14.7,10.2,12.7,22,292,n/a,n/a
2006,Cadillac,STS,Mid-size,4.6,8,AS5,Z,15.7,10.1,13.2,21,304,n/a,n/a
2006,Cadillac,STS AWD,Mid-size,3.6,6,AS5,X,15.4,10.3,13.1,22,301,n/a,n/a
2006,Cadillac,STS AWD,Mid-size,4.6,8,AS5,Z,16.3,11.1,13.9,20,320,n/a,n/a
2006,Cadillac,XLR,Two-seater,4.6,8,AS5,Z,15.7,10.1,13.2,21,304,n/a,n/a
2006,Chevrolet,Aveo,Subcompact,1.6,4,A4,X,11.1,7.5,9.5,30,219,n/a,n/a
2006,Chevrolet,Aveo,Subcompact,1.6,4,M5,X,10.4,7.4,9.1,31,209,n/a,n/a
2006,Chevrolet,C1500 Avalanche,Pickup truck: Standard,5.3,8,A4,X,18,14.1,16.2,17,373,n/a,n/a
2006,Chevrolet,C1500 Avalanche FFV,Pickup truck: Standard,5.3,8,A4,X,18.4,13.5,16.2,17,373,n/a,n/a
2006,Chevrolet,C1500 Avalanche FFV,Pickup truck: Standard,5.3,8,A4,E,24.2,18,21.4,13,342,n/a,n/a
2006,Chevrolet,C1500 Silverado,Pickup truck: Standard,4.3,6,A4,X,16.6,12.3,14.7,19,338,n/a,n/a
2006,Chevrolet,C1500 Silverado,Pickup truck: Standard,4.3,6,M5,X,16.9,11.9,14.7,19,338,n/a,n/a
2006,Chevrolet,C1500 Silverado,Pickup truck: Standard,4.8,8,A4,X,16,12.1,14.2,20,327,n/a,n/a
2006,Chevrolet,C1500 Silverado,Pickup truck: Standard,4.8,8,M5,X,16.3,11.8,14.2,20,327,n/a,n/a
2006,Chevrolet,C1500 Silverado,Pickup truck: Standard,5.3,8,A4,X,16.5,12.6,14.7,19,338,n/a,n/a
2006,Chevrolet,C1500 Silverado FFV,Pickup truck: Standard,5.3,8,A4,X,16.5,12.1,14.5,19,334,n/a,n/a
2006,Chevrolet,C1500 Silverado FFV,Pickup truck: Standard,5.3,8,A4,E,21.7,15.9,19.1,15,306,n/a,n/a
2006,Chevrolet,C1500 Silverado,Pickup truck: Standard,6,8,A4,Z,17.3,12.9,15.3,18,352,n/a,n/a
2006,Chevrolet,C1500 Silverado Hybrid,Pickup truck: Standard,5.3,8,A4,X,14.8,12.2,13.6,21,313,n/a,n/a
2006,Chevrolet,C1500 Suburban,Sport utility vehicle,5.3,8,A4,X,17.7,12.8,15.5,18,357,n/a,n/a
2006,Chevrolet,C1500 Suburban FFV,Sport utility vehicle,5.3,8,A4,X,18.4,13.5,16.2,17,373,n/a,n/a
2006,Chevrolet,C1500 Suburban FFV,Sport utility vehicle,5.3,8,A4,E,24.2,18,21.4,13,342,n/a,n/a
2006,Chevrolet,C1500 Tahoe,Sport utility vehicle,4.8,8,A4,X,16.8,12.7,15,19,345,n/a,n/a
2006,Chevrolet,C1500 Tahoe,Sport utility vehicle,5.3,8,A4,X,17.7,12.8,15.5,18,357,n/a,n/a
2006,Chevrolet,C1500 Tahoe FFV,Sport utility vehicle,5.3,8,A4,X,18.4,13.7,16.3,17,375,n/a,n/a
2006,Chevrolet,C1500 Tahoe FFV,Sport utility vehicle,5.3,8,A4,E,24.2,18.2,21.5,13,344,n/a,n/a
2006,Chevrolet,Cobalt,Subcompact,2,4,M5,Z,11.5,8.7,10.2,28,235,n/a,n/a
